pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0,0,20,0.871224,0.779234,0
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150305_12:26:21,1,0,TBD
20150305_12:26:22,1,0,TBD
20150305_12:26:23,1,0,TBD
20150305_12:26:24,1,0,TBD
20150305_12:26:25,1,0,TBD
20150305_12:26:26,1,0,TBD
20150305_12:26:27,1,0,TBD
20150305_12:26:28,1,0,TBD
20150305_12:26:29,1,0,TBD
20150305_12:26:30,1,0,TBD
20150305_12:26:31,1,0,TBD
20150305_12:26:32,1,0,TBD
20150305_12:26:33,1,0,TBD
20150305_12:26:34,1,0,TBD
20150305_12:26:35,1,0,TBD
20150305_12:26:36,1,0,TBD
20150305_12:26:37,1,0,TBD
20150305_12:26:38,1,0,TBD
20150305_12:26:39,1,0,TBD
20150305_12:26:40,1,0,TBD
20150305_12:26:41,1,0,TBD
20150305_12:26:42,1,0,TBD
20150305_12:26:43,1,0,TBD
20150305_12:26:44,1,0,TBD
20150305_12:26:45,1,0,TBD
20150305_12:26:46,1,0,TBD
20150305_12:26:47,1,0,TBD
20150305_12:26:48,1,0,TBD
20150305_12:26:49,1,0,TBD
20150305_12:26:50,1,0,TBD
20150305_12:26:51,1,0,TBD
20150305_12:26:52,1,0,TBD
20150305_12:26:53,1,0,TBD
20150305_12:26:54,1,0,TBD
20150305_12:26:55,1,0,TBD
20150305_12:26:56,1,0,TBD
20150305_12:26:57,1,0,TBD
20150305_12:26:58,1,0,TBD
20150305_12:26:59,1,0,TBD
20150305_12:27:00,1,0,TBD
20150305_12:27:01,1,0,TBD
20150305_12:27:02,1,0,TBD
20150305_12:27:03,1,0,TBD
20150305_12:27:04,1,0,TBD
20150305_12:27:05,1,0,TBD
20150305_12:27:06,1,0,TBD
20150305_12:27:07,1,0,TBD
20150305_12:27:08,1,0,TBD
20150305_12:27:09,1,0,TBD
20150305_12:27:10,1,0,TBD
20150305_12:27:11,1,0,TBD
20150305_12:27:12,1,0,TBD
20150305_12:27:13,1,0,TBD
20150305_12:27:14,1,0,TBD
20150305_12:27:15,1,0,TBD
20150305_12:27:16,1,0,TBD
20150305_12:27:17,1,0,TBD
20150305_12:27:18,1,0,TBD
20150305_12:27:19,1,0,TBD
20150305_12:27:20,1,0,TBD
20150305_12:27:21,1,0,TBD
20150305_12:27:22,1,0,TBD
20150305_12:27:23,1,0,TBD
20150305_12:27:24,1,0,TBD
20150305_12:27:25,1,0,TBD
20150305_12:27:26,1,0,TBD
20150305_12:27:27,1,0,TBD
20150305_12:27:28,1,0,TBD
20150305_12:27:29,1,0,TBD
20150305_12:27:30,1,0,TBD
20150305_12:27:31,1,0,TBD
20150305_12:27:32,1,0,TBD
20150305_12:27:33,1,0,TBD
20150305_12:27:34,1,0,TBD
20150305_12:27:35,1,0,TBD
20150305_12:27:36,1,0,TBD
20150305_12:27:37,1,0,TBD
20150305_12:27:38,1,0,TBD
20150305_12:27:39,1,0,TBD
20150305_12:27:40,1,0,TBD
20150305_12:27:41,1,0,TBD
20150305_12:27:42,1,0,TBD
20150305_12:27:43,1,0,TBD
20150305_12:27:44,1,0,TBD
