pheromDecay,uniformedCorr,infomredCorr,travelGiveUp,searchGiveUp,pheromLaying,chargeLeave,chargeReturn,siteFidelity
0.000823,0.481555,0.095553,0.41757,0.00902,0.410032,0.871224,0.779234,16.0498
Date-time,numTagsFound,numObstacleCalls,numDeadRobots
20150304_10:51:23,0,0,TBD
20150304_10:51:24,0,0,TBD
20150304_10:51:25,0,0,TBD
20150304_10:51:26,0,0,TBD
20150304_10:51:27,0,0,TBD
20150304_10:51:28,0,0,TBD
20150304_10:51:29,0,0,TBD
20150304_10:51:30,0,0,TBD
20150304_10:51:31,0,0,TBD
20150304_10:51:32,0,0,TBD
20150304_10:51:33,0,0,TBD
20150304_10:51:34,0,0,TBD
20150304_10:51:35,0,0,TBD
20150304_10:51:36,0,0,TBD
20150304_10:51:37,0,0,TBD
20150304_10:51:38,0,0,TBD
20150304_10:51:39,0,0,TBD
20150304_10:51:40,0,0,TBD
20150304_10:51:41,0,0,TBD
20150304_10:51:42,0,0,TBD
20150304_10:51:43,0,0,TBD
20150304_10:51:44,0,0,TBD
20150304_10:51:45,0,0,TBD
20150304_10:51:46,0,0,TBD
20150304_10:51:47,0,0,TBD
20150304_10:51:48,0,0,TBD
20150304_10:51:49,0,0,TBD
20150304_10:51:50,0,0,TBD
20150304_10:51:51,0,0,TBD
20150304_10:51:52,0,0,TBD
20150304_10:51:53,0,0,TBD
